event_id,entity_id,entity_type,role,timestamp,source_ip,geo_city,geo_lat,geo_lon,resource_accessed,auth_result,bytes_out,device_os,device_mac,protocol,session_id,label,scenario
20964,D0139,edge_device,camera,2026-06-03 23:25:36,15.216.43.75,Mumbai,19.0773,72.8709,fn:setpoint,SUCCESS,2316.5,iOS 17.5,81:9c:1c:76:9f:56,SMB,D0139_142,normal,normal
20965,D0088,edge_device,plc,2026-06-03 23:25:59,38.215.211.18,Chennai,13.1021,80.2705,fn:diagnostics,SUCCESS,4018.4,Windows 11.22631,1b:b1:d6:64:a3:fe,RDP,D0088_142,normal,normal
20966,D0074,edge_device,plc,2026-06-03 23:26:08,191.87.107.23,Delhi,28.7041,77.1236,fn:alarm,SUCCESS,15410.7,iOS 17.5,0e:81:58:25:6a:71,SSH,D0074_142,normal,normal
20967,D0099,edge_device,gateway,2026-06-03 23:26:37,118.124.153.52,Hyderabad,17.3873,78.4898,fn:config,SUCCESS,14442.2,VxWorks 7,6f:97:ea:5e:d6:88,LDAP,D0099_142,normal,normal
20968,D0050,edge_device,fire_panel,2026-06-03 23:26:40,131.35.36.190,Hyderabad,17.3821,78.4824,fn:port:502,SUCCESS,4208.6,Ubuntu 22.04,49:07:f5:4e:cd:e5,SMB,D0050_142,normal,normal
20969,D0028,edge_device,hvac_controller,2026-06-03 23:28:29,122.134.219.239,Bengaluru,12.9819,77.6065,fn:alarm,SUCCESS,751.4,Ubuntu 20.04,65:29:a2:08:3f:b5,HTTPS,D0028_142,normal,normal
20970,D0060,edge_device,hvac_controller,2026-06-03 23:29:01,54.64.32.211,Mumbai,19.0797,72.8867,fn:setpoint,SUCCESS,14508.0,FreeRTOS 10.4,75:48:37:11:79:ae,SSH,D0060_142,normal,normal
20971,D0071,edge_device,fire_panel,2026-06-03 23:29:49,162.240.239.108,Bengaluru,12.9685,77.5791,fn:port:502,SUCCESS,5592.6,Windows 10.0.19045,57:c1:56:bb:c5:fe,RDP,D0071_142,normal,normal
20972,D0119,edge_device,hvac_controller,2026-06-03 23:30:11,101.252.165.177,Pune,18.5171,73.852,fn:config,SUCCESS,798.3,Ubuntu 20.04,95:66:27:df:e1:d4,RDP,D0119_143,normal,normal
20973,S0020,service_account,ci_runner,2026-06-03 23:30:32,70.82.152.180,Delhi,28.6928,77.1057,api:/v1/artifacts,SUCCESS,1874.7,macOS 14.5,23:d1:6b:41:b9:be,SSH,S0020_143,normal,normal
20974,D0080,edge_device,camera,2026-06-03 23:30:44,169.34.174.178,Chennai,13.0845,80.2843,fn:diagnostics,SUCCESS,7267.0,RHEL 9.3,7d:cf:04:c0:45:ed,LDAP,D0080_143,normal,normal
20975,S0036,service_account,backup_svc,2026-06-03 23:31:23,184.90.125.141,Mumbai,19.0806,72.8711,api:/v1/backup,SUCCESS,29326.6,RHEL 9.3,b3:9d:13:ce:c1:1a,LDAP,S0036_143,normal,normal
20976,D0073,edge_device,plc,2026-06-03 23:31:46,65.34.214.191,Mumbai,19.0748,72.875,fn:port:1883,SUCCESS,845.3,Ubuntu 20.04,cf:16:7f:6d:6f:2a,HTTPS,D0073_143,normal,normal
20977,D0098,edge_device,gateway,2026-06-03 23:32:16,20.166.197.99,Hyderabad,17.3843,78.4853,fn:alarm,SUCCESS,27200.9,FreeRTOS 10.4,a5:d6:b2:cf:66:33,SSH,D0098_143,normal,normal
20978,D0019,edge_device,plc,2026-06-03 23:32:17,126.166.211.20,Mumbai,19.068,72.8612,fn:telemetry,SUCCESS,4288.6,Ubuntu 20.04,d8:2f:4a:4f:f3:1e,MQTT,D0019_143,normal,normal
20979,D0024,edge_device,hvac_controller,2026-06-03 23:32:27,174.86.195.251,Pune,18.5176,73.8625,fn:port:502,SUCCESS,6227.8,Ubuntu 20.04,44:dd:96:5a:dc:f5,RDP,D0024_143,normal,normal
20980,D0047,edge_device,hvac_controller,2026-06-03 23:32:30,134.31.193.195,Chennai,13.0898,80.2763,fn:heartbeat,SUCCESS,3175.1,Ubuntu 20.04,84:3f:a6:0c:5b:8b,MQTT,D0047_143,normal,normal
20981,S0003,service_account,scanner_svc,2026-06-03 23:32:30,47.170.219.150,Bengaluru,12.9723,77.5838,api:/v1/secrets,SUCCESS,6254.1,Ubuntu 20.04,2d:58:46:95:dc:98,SSH,S0003_143,normal,normal
20982,D0024,edge_device,hvac_controller,2026-06-03 23:33:01,174.86.195.143,Pune,18.5099,73.8582,fn:firmware_pull,SUCCESS,5424.2,Ubuntu 20.04,44:dd:96:5a:dc:f5,RDP,D0024_143,normal,normal
20983,D0040,edge_device,meter,2026-06-03 23:33:23,93.141.45.36,Pune,18.5077,73.8519,fn:port:502,SUCCESS,931.9,macOS 14.5,c4:ef:03:9f:06:84,LDAP,D0040_143,normal,normal
20984,D0129,edge_device,gateway,2026-06-03 23:33:30,56.51.55.16,Hyderabad,17.3698,78.4825,fn:heartbeat,SUCCESS,3102.6,Yocto 4.0,b1:e6:c7:f3:30:45,SSH,D0129_143,normal,normal
20985,U0065,user,sre,2026-06-03 23:33:38,129.12.237.86,Pune,18.5167,73.8451,/app/email,SUCCESS,10619.5,macOS 14.5,0e:ca:a7:9e:0d:bf,OPC-UA,U0065_143,normal,normal
20986,D0111,edge_device,plc,2026-06-03 23:33:43,210.221.105.150,Mumbai,19.0784,72.8742,fn:firmware_pull,SUCCESS,3607.6,iOS 17.5,a5:4e:bb:7f:5d:4b,OPC-UA,D0111_143,normal,normal
20987,D0080,edge_device,camera,2026-06-03 23:34:26,169.34.174.102,Chennai,13.0944,80.272,fn:port:1883,SUCCESS,2978.9,RHEL 9.3,7d:cf:04:c0:45:ed,LDAP,D0080_143,normal,normal
20988,D0130,edge_device,hvac_controller,2026-06-03 23:34:26,130.210.249.57,Pune,18.5118,73.8602,fn:setpoint,SUCCESS,3311.1,Windows 10.0.19045,76:1e:6e:9d:68:4e,RDP,D0130_143,normal,normal
20989,S0001,service_account,ci_runner,2026-06-03 23:34:32,106.93.47.55,Chennai,13.0777,80.283,api:/v1/secrets,SUCCESS,14201.6,macOS 14.5,55:85:8f:e1:cd:4a,LDAP,S0001_143,normal,normal
20990,D0037,edge_device,meter,2026-06-03 23:34:43,118.254.120.224,Chennai,13.0781,80.2729,fn:port:1883,SUCCESS,104184.3,RHEL 9.3,20:cd:b2:db:17:35,LDAP,D0037_143,normal,normal
20991,D0010,edge_device,plc,2026-06-03 23:35:05,56.224.82.108,Pune,18.5186,73.8635,fn:port:502,SUCCESS,1469.0,Ubuntu 22.04,bd:17:dd:df:da:4b,HTTPS,D0010_143,normal,normal
20992,D0072,edge_device,plc,2026-06-03 23:35:17,101.185.202.118,Bengaluru,12.987,77.6036,fn:setpoint,SUCCESS,2509.9,QNX 7.1,6d:65:61:aa:6a:66,SSH,D0072_143,normal,normal
20993,D0126,edge_device,meter,2026-06-03 23:35:20,195.216.76.185,Hyderabad,17.4004,78.4758,fn:setpoint,SUCCESS,10726.8,macOS 14.5,11:b2:b8:bf:be:20,OPC-UA,D0126_143,normal,normal
20994,D0129,edge_device,gateway,2026-06-03 23:35:22,56.51.55.46,Hyderabad,17.3816,78.4991,fn:firmware_pull,SUCCESS,1750.2,Yocto 4.0,b1:e6:c7:f3:30:45,SSH,D0129_143,normal,normal
20995,D0133,edge_device,camera,2026-06-03 23:35:24,212.164.236.208,Delhi,28.7136,77.0987,fn:port:502,SUCCESS,5852.9,Windows 11.22631,99:06:5b:02:70:ce,OPC-UA,D0133_143,normal,normal
20996,D0037,edge_device,meter,2026-06-03 23:35:25,118.254.120.143,Chennai,13.0801,80.2659,fn:alarm,SUCCESS,3124.4,RHEL 9.3,20:cd:b2:db:17:35,LDAP,D0037_143,normal,normal
20997,D0067,edge_device,gateway,2026-06-03 23:35:33,68.159.83.204,Hyderabad,17.3887,78.4792,fn:setpoint,SUCCESS,20547.8,Android 14,45:b3:a5:f4:0d:d9,RDP,D0067_143,normal,normal
20998,D0005,edge_device,hvac_controller,2026-06-03 23:35:48,59.10.147.101,Pune,18.5292,73.8632,fn:heartbeat,SUCCESS,4738.7,VxWorks 7,16:d8:d3:ec:6b:40,Modbus/TCP,D0005_143,normal,normal
20999,S0015,service_account,etl_svc,2026-06-03 23:35:51,69.153.180.214,Chennai,13.0749,80.2794,api:/v1/secrets,SUCCESS,12559.4,Windows 11.22631,fb:3e:f7:71:ea:e3,SMB,S0015_143,normal,normal
21000,D0120,edge_device,fire_panel,2026-06-03 23:36:19,213.151.210.43,Bengaluru,12.9832,77.6062,fn:diagnostics,SUCCESS,293.0,QNX 7.1,db:68:61:fb:c0:e9,Modbus/TCP,D0120_143,normal,normal
21001,D0060,edge_device,hvac_controller,2026-06-03 23:36:25,54.64.32.33,Mumbai,19.0665,72.874,fn:alarm,SUCCESS,4734.8,FreeRTOS 10.4,75:48:37:11:79:ae,SSH,D0060_143,normal,normal
21002,D0102,edge_device,meter,2026-06-03 23:36:35,125.208.139.219,Chennai,13.0946,80.2741,fn:telemetry,SUCCESS,7250.0,Ubuntu 20.04,0e:8c:b3:8c:f9:99,Modbus/TCP,D0102_143,normal,normal
21003,D0043,edge_device,hvac_controller,2026-06-03 23:36:44,155.144.21.81,Mumbai,19.0958,72.8937,fn:config,SUCCESS,2576.4,Ubuntu 22.04,88:ba:57:f2:fd:c3,MQTT,D0043_143,normal,normal
21004,D0071,edge_device,fire_panel,2026-06-03 23:37:05,162.240.239.86,Bengaluru,12.9691,77.6033,fn:port:1883,SUCCESS,262747.4,Windows 10.0.19045,57:c1:56:bb:c5:fe,RDP,D0071_143,normal,normal
21005,D0028,edge_device,hvac_controller,2026-06-03 23:37:05,122.134.219.239,Bengaluru,12.9929,77.6028,fn:telemetry,SUCCESS,2989.1,Ubuntu 20.04,65:29:a2:08:3f:b5,HTTPS,D0028_143,normal,normal
21006,D0111,edge_device,plc,2026-06-03 23:37:10,210.221.105.230,Mumbai,19.0734,72.8903,fn:heartbeat,SUCCESS,40054.3,iOS 17.5,a5:4e:bb:7f:5d:4b,OPC-UA,D0111_143,normal,normal
21007,D0014,edge_device,hvac_controller,2026-06-03 23:37:10,28.1.60.137,Delhi,28.7159,77.1064,fn:diagnostics,SUCCESS,8038.3,Ubuntu 22.04,03:aa:18:d7:73:b7,RDP,D0014_143,normal,normal
21008,S0024,service_account,backup_svc,2026-06-03 23:37:17,96.170.87.221,Bengaluru,12.9733,77.5886,api:/v1/metrics,SUCCESS,6955.8,Android 14,c5:e1:34:ab:e9:a3,SSH,S0024_143,normal,normal
21009,D0037,edge_device,meter,2026-06-03 23:37:32,118.254.120.13,Chennai,13.074,80.2674,fn:alarm,SUCCESS,4301.3,RHEL 9.3,20:cd:b2:db:17:35,LDAP,D0037_143,normal,normal
21010,S0038,service_account,ci_runner,2026-06-03 23:38:01,99.33.3.204,Pune,18.541,73.8512,api:/v1/auth,SUCCESS,4999.7,Ubuntu 20.04,34:13:4f:81:2d:45,HTTPS,S0038_143,normal,normal
21011,S0021,service_account,ci_runner,2026-06-03 23:38:28,180.29.123.140,Bengaluru,12.9707,77.5837,api:/v1/backup,SUCCESS,35187.3,FreeRTOS 10.4,c6:63:4a:71:cc:0f,RDP,S0021_143,normal,normal
21012,D0081,edge_device,gateway,2026-06-03 23:38:55,171.40.53.178,Mumbai,19.0741,72.8667,fn:heartbeat,SUCCESS,4899.3,RHEL 9.3,0b:50:75:78:cf:f6,OPC-UA,D0081_143,normal,normal
21013,D0099,edge_device,gateway,2026-06-03 23:39:00,118.124.153.165,Hyderabad,17.3753,78.4848,fn:diagnostics,SUCCESS,23841.9,VxWorks 7,6f:97:ea:5e:d6:88,LDAP,D0099_143,normal,normal
21014,S0012,service_account,ci_runner,2026-06-03 23:39:15,110.104.95.6,Hyderabad,17.3932,78.4801,api:/v1/jobs,SUCCESS,1621.5,Android 14,af:6e:cd:d2:6d:e7,SSH,S0012_143,normal,normal
21015,D0025,edge_device,gateway,2026-06-03 23:39:29,222.10.132.194,Delhi,28.7052,77.1191,fn:port:502,SUCCESS,4476.7,Yocto 4.0,7a:8e:cb:83:e7:a2,OPC-UA,D0025_143,normal,normal
21016,S0025,service_account,ci_runner,2026-06-03 23:40:13,24.18.55.226,Mumbai,19.0791,72.8901,api:/v1/sync,SUCCESS,905.4,Ubuntu 20.04,cd:80:88:a4:46:b5,HTTPS,S0025_143,normal,normal
21017,S0011,service_account,ci_runner,2026-06-03 23:40:28,178.120.201.126,Bengaluru,12.9703,77.6051,api:/v1/metrics,SUCCESS,7373.2,macOS 14.5,01:62:49:ba:bf:17,SMB,S0011_143,normal,normal
21018,D0128,edge_device,hvac_controller,2026-06-03 23:40:33,101.11.211.126,Bengaluru,12.9682,77.6079,fn:port:502,SUCCESS,19482.4,Windows 10.0.19045,50:97:25:7c:fe:d1,HTTPS,D0128_143,normal,normal
21019,D0112,edge_device,fire_panel,2026-06-03 23:41:18,20.227.12.185,Bengaluru,12.9642,77.5753,fn:diagnostics,SUCCESS,42513.4,Ubuntu 22.04,30:99:01:04:80:f7,Modbus/TCP,D0112_143,normal,normal
21020,S0037,service_account,etl_svc,2026-06-03 23:41:34,122.32.236.27,Bengaluru,12.9842,77.6006,api:/v1/backup,SUCCESS,2450.5,macOS 14.5,9e:b2:03:38:af:52,HTTPS,S0037_143,normal,normal
21021,S0009,service_account,scanner_svc,2026-06-03 23:42:16,27.252.83.22,Delhi,28.7072,77.1097,api:/v1/sync,SUCCESS,776.7,RHEL 9.3,52:70:01:97:98:50,RDP,S0009_143,normal,normal
21022,S0002,service_account,etl_svc,2026-06-03 23:42:27,153.34.150.79,Mumbai,19.0706,72.8988,api:/v1/secrets,SUCCESS,23429.1,QNX 7.1,c5:54:64:e2:08:85,HTTPS,S0002_143,normal,normal
21023,S0014,service_account,scanner_svc,2026-06-03 23:42:39,83.99.106.225,Bengaluru,12.9535,77.5931,api:/v1/backup,SUCCESS,4584.2,QNX 7.1,e5:69:f7:91:62:00,Modbus/TCP,S0014_143,normal,normal
21024,D0010,edge_device,plc,2026-06-03 23:42:46,56.224.82.43,Pune,18.5074,73.8583,fn:telemetry,SUCCESS,5156.0,Ubuntu 22.04,bd:17:dd:df:da:4b,HTTPS,D0010_143,normal,normal
21025,D0069,edge_device,plc,2026-06-03 23:43:03,97.224.28.108,Mumbai,19.0869,72.8614,fn:setpoint,SUCCESS,3890.6,Windows 11.22631,fd:92:72:27:49:ae,SMB,D0069_143,normal,normal
21026,D0111,edge_device,plc,2026-06-03 23:43:08,210.221.105.67,Mumbai,19.0733,72.8753,fn:telemetry,SUCCESS,11063.7,iOS 17.5,a5:4e:bb:7f:5d:4b,OPC-UA,D0111_143,normal,normal
21027,D0014,edge_device,hvac_controller,2026-06-03 23:43:15,28.1.60.65,Delhi,28.7121,77.1191,fn:diagnostics,SUCCESS,9135.5,Ubuntu 22.04,03:aa:18:d7:73:b7,RDP,D0014_143,normal,normal
21028,D0003,edge_device,plc,2026-06-03 23:43:30,28.206.7.149,Hyderabad,17.3898,78.4914,fn:config,SUCCESS,5687.7,QNX 7.1,ac:02:57:38:f2:8d,RDP,D0003_143,normal,normal
21029,D0059,edge_device,fire_panel,2026-06-03 23:43:55,35.22.5.202,Chennai,13.0841,80.268,fn:alarm,SUCCESS,1211.2,iOS 17.5,6a:dc:b3:24:19:5d,LDAP,D0059_143,normal,normal
21030,D0064,edge_device,fire_panel,2026-06-03 23:44:07,55.221.110.218,Chennai,13.0802,80.2553,fn:port:502,SUCCESS,24564.8,Ubuntu 22.04,2e:e9:54:03:65:73,Modbus/TCP,D0064_143,normal,normal
21031,D0093,edge_device,gateway,2026-06-03 23:44:23,128.204.12.127,Hyderabad,17.3822,78.4937,fn:port:1883,SUCCESS,10956.8,iOS 17.5,78:c7:cc:a7:a7:b0,Modbus/TCP,D0093_143,normal,normal
21032,D0051,edge_device,meter,2026-06-03 23:44:43,84.76.116.144,Bengaluru,12.9652,77.5934,fn:port:502,SUCCESS,11437.2,Windows 10.0.19045,46:50:27:df:ac:e8,Modbus/TCP,D0051_143,normal,normal
21033,D0127,edge_device,meter,2026-06-03 23:44:53,202.160.151.164,Mumbai,19.0708,72.8684,fn:alarm,SUCCESS,1192.8,Ubuntu 20.04,6a:a6:5c:49:d0:69,OPC-UA,D0127_143,normal,normal
21034,S0019,service_account,backup_svc,2026-06-03 23:45:04,161.19.230.208,Bengaluru,12.9614,77.6004,api:/v1/jobs,SUCCESS,2229.3,QNX 7.1,2f:4a:f8:51:cf:c8,SMB,S0019_143,normal,normal
21035,D0127,edge_device,meter,2026-06-03 23:45:23,202.160.151.201,Mumbai,19.0837,72.8642,fn:alarm,SUCCESS,8204.6,Ubuntu 20.04,6a:a6:5c:49:d0:69,OPC-UA,D0127_143,normal,normal
21036,D0110,edge_device,fire_panel,2026-06-03 23:45:39,69.37.22.43,Mumbai,19.0786,72.861,fn:alarm,SUCCESS,8963.1,VxWorks 7,78:a5:37:19:10:5a,HTTPS,D0110_143,normal,normal
21037,S0017,service_account,scanner_svc,2026-06-03 23:45:41,139.58.181.233,Delhi,28.7111,77.1007,api:/v1/sync,SUCCESS,1703.9,iOS 17.5,cf:27:3a:4d:57:e2,OPC-UA,S0017_143,normal,normal
21038,S0027,service_account,backup_svc,2026-06-03 23:45:51,56.121.226.5,Chennai,13.0805,80.2807,api:/v1/backup,SUCCESS,3092.4,Ubuntu 22.04,ad:63:3d:3f:6b:56,SSH,S0027_143,normal,normal
21039,S0003,service_account,scanner_svc,2026-06-03 23:46:19,47.170.219.109,Bengaluru,12.9684,77.5972,api:/v1/metrics,SUCCESS,13574.6,Ubuntu 20.04,2d:58:46:95:dc:98,SSH,S0003_143,normal,normal
21040,D0042,edge_device,hvac_controller,2026-06-03 23:46:28,210.25.164.137,Pune,18.5257,73.8493,fn:telemetry,SUCCESS,876.8,VxWorks 7,52:11:df:78:06:d6,OPC-UA,D0042_143,normal,normal
21041,D0035,edge_device,gateway,2026-06-03 23:47:12,108.217.79.160,Hyderabad,17.393,78.4867,fn:alarm,SUCCESS,37637.8,Windows 10.0.19045,f8:31:99:cc:45:56,RDP,D0035_143,normal,normal
21042,D0047,edge_device,hvac_controller,2026-06-03 23:47:27,134.31.193.223,Chennai,13.0956,80.2652,fn:alarm,SUCCESS,433.8,Ubuntu 20.04,84:3f:a6:0c:5b:8b,MQTT,D0047_143,normal,normal
21043,D0118,edge_device,camera,2026-06-03 23:47:40,118.140.26.173,Mumbai,19.0771,72.8836,fn:config,SUCCESS,21586.4,FreeRTOS 10.4,d1:17:7a:a7:0f:63,RDP,D0118_143,normal,normal
21044,D0085,edge_device,fire_panel,2026-06-03 23:47:58,169.197.8.70,Pune,18.5152,73.865,fn:config,SUCCESS,2855.8,Ubuntu 22.04,5e:ba:12:cd:51:1f,SMB,D0085_143,normal,normal
21045,D0067,edge_device,gateway,2026-06-03 23:48:14,68.159.83.101,Hyderabad,17.3792,78.4703,fn:firmware_pull,SUCCESS,3858.8,Android 14,45:b3:a5:f4:0d:d9,RDP,D0067_143,normal,normal
21046,D0060,edge_device,hvac_controller,2026-06-03 23:48:24,54.64.32.23,Mumbai,19.069,72.8958,fn:telemetry,SUCCESS,19914.4,FreeRTOS 10.4,75:48:37:11:79:ae,SSH,D0060_143,normal,normal
21047,D0135,edge_device,plc,2026-06-03 23:49:23,12.130.190.249,Mumbai,19.0847,72.8784,fn:diagnostics,SUCCESS,1978.3,QNX 7.1,2c:f4:ed:9d:87:2d,SSH,D0135_143,normal,normal
21048,D0096,edge_device,plc,2026-06-03 23:51:03,204.165.79.190,Delhi,28.7248,77.0983,fn:setpoint,SUCCESS,2655.1,Yocto 4.0,28:3e:4e:32:54:99,OPC-UA,D0096_143,normal,normal
21049,D0073,edge_device,plc,2026-06-03 23:51:21,65.34.214.36,Mumbai,19.0713,72.8791,fn:diagnostics,SUCCESS,1446.4,Ubuntu 20.04,cf:16:7f:6d:6f:2a,HTTPS,D0073_143,normal,normal
21050,D0041,edge_device,meter,2026-06-03 23:51:21,15.217.192.20,Mumbai,19.0766,72.8853,fn:setpoint,SUCCESS,255.3,macOS 14.5,96:d2:e7:8c:0a:9d,OPC-UA,D0041_143,normal,normal
21051,S0017,service_account,scanner_svc,2026-06-03 23:51:38,139.58.181.136,Delhi,28.7028,77.1028,api:/v1/ingest,SUCCESS,2460.4,iOS 17.5,cf:27:3a:4d:57:e2,OPC-UA,S0017_143,normal,normal
21052,D0124,edge_device,fire_panel,2026-06-03 23:52:01,97.126.22.3,Hyderabad,17.3825,78.4956,fn:firmware_pull,SUCCESS,2942.6,Yocto 4.0,a1:d9:dc:59:0a:58,SSH,D0124_143,normal,normal
21053,D0007,edge_device,meter,2026-06-03 23:52:01,157.209.40.29,Mumbai,19.0793,72.8683,fn:diagnostics,SUCCESS,2928.4,Android 14,07:79:cf:dc:48:62,Modbus/TCP,D0007_143,normal,normal
21054,S0014,service_account,scanner_svc,2026-06-03 23:52:19,83.99.106.65,Bengaluru,12.9703,77.6117,api:/v1/metrics,SUCCESS,4640.1,QNX 7.1,e5:69:f7:91:62:00,Modbus/TCP,S0014_143,normal,normal
21055,D0104,edge_device,plc,2026-06-03 23:53:03,33.89.233.229,Mumbai,19.0683,72.8752,fn:port:502,SUCCESS,1338.8,FreeRTOS 10.4,d6:2c:69:94:6e:6a,RDP,D0104_143,normal,normal
21056,D0131,edge_device,fire_panel,2026-06-03 23:53:23,92.30.140.66,Mumbai,19.0818,72.882,fn:port:1883,SUCCESS,7475.3,macOS 14.5,b9:81:5a:28:29:c0,SSH,D0131_143,normal,normal
21057,D0005,edge_device,hvac_controller,2026-06-03 23:53:24,59.10.147.157,Pune,18.5174,73.851,fn:alarm,SUCCESS,5013.3,VxWorks 7,16:d8:d3:ec:6b:40,Modbus/TCP,D0005_143,normal,normal
21058,D0052,edge_device,hvac_controller,2026-06-03 23:53:31,131.248.154.186,Chennai,13.0777,80.2665,fn:port:1883,SUCCESS,2927.9,iOS 17.5,e5:a8:54:86:3c:55,OPC-UA,D0052_143,normal,normal
21059,D0055,edge_device,plc,2026-06-03 23:54:14,48.28.195.110,Chennai,13.0948,80.2654,fn:heartbeat,SUCCESS,9587.4,Ubuntu 20.04,c3:88:fe:85:dd:d8,SSH,D0055_143,normal,normal
21060,D0051,edge_device,meter,2026-06-03 23:54:23,84.76.116.143,Bengaluru,12.9543,77.5988,fn:alarm,SUCCESS,13296.2,Windows 10.0.19045,46:50:27:df:ac:e8,Modbus/TCP,D0051_143,normal,normal
21061,D0124,edge_device,fire_panel,2026-06-03 23:54:26,97.126.22.138,Hyderabad,17.3862,78.4774,fn:alarm,SUCCESS,2910.5,Yocto 4.0,a1:d9:dc:59:0a:58,SSH,D0124_143,normal,normal
21062,S0031,service_account,ci_runner,2026-06-03 23:54:35,214.253.147.196,Bengaluru,12.9734,77.5976,api:/v1/metrics,SUCCESS,5675.3,Yocto 4.0,e2:d9:e4:d4:61:ba,MQTT,S0031_143,normal,normal
21063,U0150,user,sre,2026-06-03 23:54:35,170.20.184.46,Bengaluru,12.9663,77.6082,/app/vpn,FAILURE,969.4,QNX 7.1,dd:98:a0:ec:9c:71,SMB,U0150_143,normal,normal
21064,S0009,service_account,scanner_svc,2026-06-03 23:54:54,27.252.83.122,Delhi,28.6846,77.1135,api:/v1/queue,SUCCESS,9333.9,RHEL 9.3,52:70:01:97:98:50,RDP,S0009_143,normal,normal
21065,U0210,user,manager,2026-06-03 23:55:10,129.251.121.115,Bengaluru,12.9734,77.5906,/app/crm,SUCCESS,6946.6,FreeRTOS 10.4,56:0a:20:dd:bc:5c,OPC-UA,U0210_143,normal,normal
21066,D0099,edge_device,gateway,2026-06-03 23:55:30,118.124.153.8,Hyderabad,17.3796,78.4784,fn:setpoint,SUCCESS,1090.7,VxWorks 7,6f:97:ea:5e:d6:88,LDAP,D0099_143,normal,normal
21067,S0013,service_account,scanner_svc,2026-06-03 23:56:01,159.55.172.9,Mumbai,19.0808,72.8782,api:/v1/secrets,SUCCESS,7014.9,Ubuntu 20.04,be:c9:35:9d:7f:4a,Modbus/TCP,S0013_143,normal,normal
21068,D0058,edge_device,plc,2026-06-03 23:56:17,207.216.104.238,Chennai,13.0803,80.27,fn:port:502,SUCCESS,748.8,FreeRTOS 10.4,07:8e:0c:b8:f6:ad,SMB,D0058_143,normal,normal
21069,D0139,edge_device,camera,2026-06-03 23:56:32,15.216.43.227,Mumbai,19.0831,72.8837,fn:setpoint,SUCCESS,10705.0,iOS 17.5,81:9c:1c:76:9f:56,SMB,D0139_143,normal,normal
21070,D0040,edge_device,meter,2026-06-03 23:56:36,93.141.45.132,Pune,18.5182,73.8604,fn:setpoint,SUCCESS,9375.9,macOS 14.5,c4:ef:03:9f:06:84,LDAP,D0040_143,normal,normal
21071,S0025,service_account,ci_runner,2026-06-03 23:56:42,24.18.55.144,Mumbai,19.0759,72.8837,api:/v1/artifacts,SUCCESS,2428.3,Ubuntu 20.04,cd:80:88:a4:46:b5,HTTPS,S0025_143,normal,normal
21072,D0047,edge_device,hvac_controller,2026-06-03 23:56:46,134.31.193.122,Chennai,13.1041,80.2697,fn:alarm,SUCCESS,1965.7,Ubuntu 20.04,84:3f:a6:0c:5b:8b,MQTT,D0047_143,normal,normal
21073,S0032,service_account,scanner_svc,2026-06-03 23:56:51,102.198.203.106,Pune,18.5271,73.8611,api:/v1/queue,SUCCESS,8460.0,QNX 7.1,f5:9b:3f:8f:b4:19,SMB,S0032_143,normal,normal
21074,S0036,service_account,backup_svc,2026-06-03 23:56:56,184.90.125.168,Mumbai,19.0643,72.869,api:/v1/backup,SUCCESS,7977.9,RHEL 9.3,b3:9d:13:ce:c1:1a,LDAP,S0036_143,normal,normal
21075,D0014,edge_device,hvac_controller,2026-06-03 23:56:57,28.1.60.89,Delhi,28.729,77.1206,fn:firmware_pull,SUCCESS,392.5,Ubuntu 22.04,03:aa:18:d7:73:b7,RDP,D0014_143,normal,normal
21076,D0040,edge_device,meter,2026-06-03 23:57:20,93.141.45.99,Pune,18.5438,73.8588,fn:firmware_pull,SUCCESS,809.5,macOS 14.5,c4:ef:03:9f:06:84,LDAP,D0040_143,normal,normal
21077,D0021,edge_device,plc,2026-06-03 23:57:22,148.14.39.155,Hyderabad,17.3831,78.4915,fn:port:1883,SUCCESS,4084.7,VxWorks 7,72:2a:5e:55:45:4a,OPC-UA,D0021_143,normal,normal
21078,S0031,service_account,ci_runner,2026-06-03 23:57:33,214.253.147.87,Bengaluru,12.9563,77.5907,api:/v1/secrets,SUCCESS,4817.1,Yocto 4.0,e2:d9:e4:d4:61:ba,MQTT,S0031_143,normal,normal
21079,S0021,service_account,ci_runner,2026-06-03 23:57:36,180.29.123.22,Bengaluru,12.9737,77.5896,api:/v1/backup,SUCCESS,3473.9,FreeRTOS 10.4,c6:63:4a:71:cc:0f,RDP,S0021_143,normal,normal
21080,D0026,edge_device,meter,2026-06-03 23:57:44,117.193.180.203,Hyderabad,17.3817,78.494,fn:setpoint,SUCCESS,4375.7,Ubuntu 22.04,ca:a1:63:00:86:ca,HTTPS,D0026_143,normal,normal
21081,U0188,user,analyst,2026-06-03 23:58:21,177.138.111.159,Hyderabad,17.3915,78.5038,/app/billing,SUCCESS,1362.0,Yocto 4.0,3e:c1:35:5e:95:e1,SSH,U0188_143,normal,normal
21082,D0124,edge_device,fire_panel,2026-06-03 23:58:46,97.126.22.151,Hyderabad,17.3953,78.4901,fn:alarm,SUCCESS,2240.5,Yocto 4.0,a1:d9:dc:59:0a:58,SSH,D0124_143,normal,normal
21083,S0002,service_account,etl_svc,2026-06-03 23:58:49,153.34.150.174,Mumbai,19.0703,72.8765,api:/v1/secrets,SUCCESS,14176.3,QNX 7.1,c5:54:64:e2:08:85,HTTPS,S0002_143,normal,normal
